股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅,流通市值,总市值
600032.SH,浙江新能,20210720,10.3,10.52,10.09,10.46,10.48,-0.02,-0.1908,145408.96,149694.164
600032.SH,浙江新能,20210719,10.6,10.8,10.46,10.48,10.92,-0.44,-4.0293,195448.48,206248.069
600032.SH,浙江新能,20210716,11.15,11.34,10.9,10.92,11.12,-0.2,-1.7986,210619.32,233931.861
600032.SH,浙江新能,20210715,11.16,11.2,10.78,11.12,11.5,-0.38,-3.3043,271125.8,298983.414
600032.SH,浙江新能,20210714,11.81,12.07,11.46,11.5,11.83,-0.33,-2.7895,355797.08,415868.557
600032.SH,浙江新能,20210713,11.19,12.22,10.94,11.83,11.22,0.61,5.4367,494403.91,573099.558
600032.SH,浙江新能,20210712,11.43,11.44,11.16,11.22,11.58,-0.36,-3.1088,292041.09,329283.986
600032.SH,浙江新能,20210709,11.41,11.9,11.27,11.58,11.69,-0.11,-0.941,352105.77,408009.996
600032.SH,浙江新能,20210708,11.5,12.0,11.45,11.69,11.32,0.37,3.2686,446966.92,525693.16
600032.SH,浙江新能,20210707,11.4,11.69,11.01,11.32,11.69,-0.37,-3.1651,433570.6,490492.127
600032.SH,浙江新能,20210706,10.62,11.69,10.5,11.69,10.63,1.06,9.9718,533512.98,597068.372
600032.SH,浙江新能,20210705,10.8,10.84,10.36,10.63,10.8,-0.17,-1.5741,298451.24,314120.815
600032.SH,浙江新能,20210702,11.51,11.59,10.77,10.8,11.5,-0.7,-6.087,345114.19,378835.452
600032.SH,浙江新能,20210701,12.02,12.37,11.5,11.5,12.16,-0.66,-5.4276,358557.08,426392.12
600032.SH,浙江新能,20210630,12.88,12.89,11.82,12.16,13.06,-0.9,-6.8913,479088.59,588593.875
600032.SH,浙江新能,20210629,12.93,13.32,12.55,13.06,12.95,0.11,0.8494,438382.51,571372.582
600032.SH,浙江新能,20210628,12.8,13.11,12.56,12.95,12.94,0.01,0.0773,441400.08,568976.507
600032.SH,浙江新能,20210625,13.63,13.89,12.81,12.94,14.04,-1.1,-7.8348,730706.18,959703.23
600032.SH,浙江新能,20210624,16.11,16.66,14.03,14.04,15.59,-1.55,-9.9423,971667.85,1450443.487
600032.SH,浙江新能,20210623,14.0,15.59,13.8,15.59,14.17,1.42,10.0212,1219025.31,1802974.764
600032.SH,浙江新能,20210622,12.98,14.17,12.98,14.17,12.88,1.29,10.0155,1085505.18,1491787.796
600032.SH,浙江新能,20210621,13.0,13.55,12.73,12.88,13.08,-0.2,-1.5291,775515.71,1016920.833
600032.SH,浙江新能,20210618,12.06,13.08,11.68,13.08,12.3,0.78,6.3415,781981.18,971694.519
600032.SH,浙江新能,20210617,11.62,12.57,11.19,12.3,11.56,0.74,6.4014,711746.2,852511.501
600032.SH,浙江新能,20210616,12.2,12.2,11.37,11.56,12.63,-1.07,-8.4719,697182.94,814298.115
600032.SH,浙江新能,20210615,13.5,13.51,12.63,12.63,14.03,-1.4,-9.9786,854769.54,1100128.301
600032.SH,浙江新能,20210611,14.5,14.8,13.25,14.03,13.6,0.43,3.1618,1208081.96,1701685.892
600032.SH,浙江新能,20210610,12.84,14.35,12.68,13.6,13.45,0.15,1.1152,1134249.78,1545338.578
600032.SH,浙江新能,20210609,13.11,14.38,12.26,13.45,13.11,0.34,2.5934,1547243.72,2043551.046
600032.SH,浙江新能,20210608,13.11,13.11,12.71,13.11,11.92,1.19,9.9832,1035325.7,1354206.804
600032.SH,浙江新能,20210607,11.92,11.92,11.92,11.92,10.84,1.08,9.9631,30365.04,36195.128
600032.SH,浙江新能,20210604,10.84,10.84,10.84,10.84,9.85,0.99,10.0508,22093.89,23949.777
600032.SH,浙江新能,20210603,9.85,9.85,9.85,9.85,8.95,0.9,10.0559,6837.64,6735.075
600032.SH,浙江新能,20210602,8.95,8.95,8.95,8.95,8.14,0.81,9.9509,11161.5,9989.543
600032.SH,浙江新能,20210601,8.14,8.14,8.14,8.14,7.4,0.74,10.0,7904.31,6434.108
600032.SH,浙江新能,20210531,7.4,7.4,7.4,7.4,6.73,0.67,9.9554,13663.54,10111.02
600032.SH,浙江新能,20210528,6.73,6.73,6.73,6.73,6.12,0.61,9.9673,8225.64,5535.856
600032.SH,浙江新能,20210527,6.12,6.12,6.12,6.12,5.56,0.56,10.0719,2137.25,1307.997
600032.SH,浙江新能,20210526,5.56,5.56,5.56,5.56,5.05,0.51,10.099,2847.87,1583.416
600032.SH,浙江新能,20210525,4.21,5.05,4.21,5.05,3.51,1.54,43.8746,13390.17,6742.716
